4.87154908007152,8.5203460188523,0.8623871923175123,1.0620767688696922,-1.0940862556942135,-1.2005957561852814,1.9595962963977123,0.14768060003933206,-1.4620626280051825,2.4003216947021184,-1.3050214739107797,1.3672030923439213,-0.2745897287110055
4.891696039649938,8.484887308498498,0.8864359249185287,1.0567327206839456,-1.097548701786853,-1.3718472009405267,2.0611196738849755,0.2717476808899247,-0.8300152611510349,2.475602008091386,-1.4375438079233225,1.3436163198077677,-0.25008391392093526
0.31680279004294426,4.1970388100510805,4.767747516645074,0.8265273852811917,-0.7493472113037052,0.930144260950349,2.2968572006333865,-1.7364879605473464,-0.4470455181534662,0.45626885737286366,-0.48281985138096756,1.1586010865636585,1.3064693738709914
0.2955368713576578,4.234466891848436,4.742363121049957,0.8321682410999562,-0.7456924614754912,1.110906985207958,2.189695230019593,-1.8674457084209173,-1.1141967007650493,0.37680748669269704,-0.342937246855669,1.1834978649013437,1.2806025098107405
-0.3126404310147069,4.333853692613805,2.6311518317782077,0.43460473830495755,-1.415228536879064,0.28943815656015676,2.251115122619415,-1.7394574412230555,-0.4854396949232205,0.7289219961935398,-0.1785321630373861,1.4502433941434736,1.1103191646066743
-0.27156533281642997,4.261561394408828,2.680181763529746,0.42370943158875235,-1.4222876820919108,-0.05970484353071203,2.458098349218881,-1.4865126974131468,0.803162069449525,0.8824015449475641,-0.4487152575059428,1.4021552945802647,1.160280983659966
4.9599980832212855,2.119930375131529,0.24654462740115896,-0.04983737888392796,-1.893955329509888,0.895186141995632,-0.4692863502221785,2.4966295239370875,-1.2266434954770826,1.1112179970743055,-1.5561805468487833,-0.2577801996900264,-0.11039301617667042
4.935074873086788,2.1637953010428683,0.21679464881255223,-0.04322641431710009,-1.8896720394575934,1.1070362589752338,-0.5948779294791016,2.343149793421058,-2.0085306719389857,1.0180909392525699,-1.3922410717506786,-0.22860169828761792,-0.14070843767502145
-1.5269670261516783,1.6480765282322571,0.5836814028478873,-0.49136644426327497,-2.7635169428328377,0.09861274678554066,-0.35274313143625363,0.5410201507869756,-0.43830818134421173,-0.454187686269605,0.03380795547906647,0.21591205955331444,0.5118760013678116
-1.5326916152016643,1.658151822433742,0.5768481578226037,-0.4898479779355075,-2.762533117908241,0.14727240392260485,-0.3815901449431318,0.5057675336495582,-0.6178991226613069,-0.4755779539191882,0.0714630616609155,0.22261404251304656,0.5049128802843459
