-7.060830114929317,-9.135824820650463,-9.32355696928397,1.5019793318706094,-3.013464040128495,-16.452526601269795,13.02180200852527,-5.299476842431273,4.908101998235257,-25.53205627669794,11.608370654750724,12.893646489963274,8.222236383729614,8.069450651107047
-6.071795930670892,-9.895992017434873,-7.574677433083781,2.191029103889476,-0.9637067805937148,-18.275007078168425,12.99477763416204,-4.700659620427356,4.71854329093827,-26.874462962121903,11.492843639856254,11.643298678799031,6.921263862015591,7.730219069844476
-5.504172356187373,-9.374135759479524,-8.785489045324205,-0.038611990283458894,-1.8701991443334491,-18.324205077144924,12.95522433112055,-7.50422382203763,5.198363228919652,-22.903149993592347,10.566308715206457,10.659270540480865,7.5964450023120555,8.936302524594433
-4.387712107298457,-9.579053753089246,-9.358795338631017,-0.4933504443174601,-3.563431968411766,-17.876432244037353,11.717784629566749,-6.295328419600641,2.379006201909768,-25.971436221233063,9.224634839107907,12.057000636042504,5.7081056032072635,9.518687927752943
-5.488026157975186,-12.686955332436334,-9.414821200643427,0.5823498201554846,-2.7265063323032823,-18.625736071279388,11.383795154024579,-7.099605124891896,4.879354061312799,-22.196524408578252,7.999400265834497,12.49776826366817,7.052661397335363,10.897779206007398
-2.9981830857838676,-10.866855118224713,-5.922637917858224,3.330699519167995,1.0871011389301615,-18.0454452154731,7.162067822758651,-8.286154293370261,3.8071291094604054,-15.749798497211684,5.934511111363711,14.11099487219805,8.368482578607745,10.10026639373282
0.8976575839707122,-12.186030481385258,-0.42309440544066945,4.793443571815885,9.256537206362573,-24.548747258863774,5.637686730465322,-22.506418750253374,8.184577046121547,-5.750901303450935,-4.193660721529745,-5.776290325376671,11.32471482493938,16.851167536979247
0.7704607633572066,-10.354090085490132,7.094713715451763,9.186462833885626,13.710817790688058,-27.189874232572873,-6.1084561744803425,-20.869177162768796,14.197826232908719,-6.854857150728603,-6.97183577734266,-21.559085518419433,9.90911523325383,20.96338482242455
-1.3284360794789432,-8.419909545705082,10.401124286894065,10.999932567672447,14.496189264299947,-27.77543809554271,-14.629745465056374,-19.67483197782042,19.72594234751035,-6.208388192744716,-7.127348601003946,-31.493924890636553,10.56059557029646,23.94697436329241
-3.614355395681,-6.7506289430638455,10.81602503808119,12.643474523026837,17.190103331362476,-27.671595548871448,-19.53838177909699,-18.66109388698998,21.900617675050587,-7.216013847340225,-8.507689754437767,-33.884240480269526,8.890005064519823,23.185526468527435
