-258.3905468881459,0.9791076317049643,4.775630997246311,1.3179648868890967,3.5418846090771927,0.1570637713931911,2.521914891958668,-1.3503914606609357,-0.10076303328718633,2.805975336987366
-258.96536058146836,-0.46607126529989745,11.836524758145108,-0.5446456689372082,-5.542099862547199,3.0624037221285785,8.33577751832531,-2.1512552924792954,-0.23406072505470404,-0.7428242047251451
-259.416077545942,3.5776502937276446,-3.3271824748646956,-2.0336984495902946,1.4130933708315252,-0.6992599284756348,0.5647912146588707,-1.5696228629589526,-0.5966287707436627,2.329881925033522
-258.13329248894746,-0.18197670378397118,-7.172644419918822,-1.6218789190395513,8.698880410523522,-3.6156573379031216,-2.162923536917064,0.36623325460977896,-0.157634057713823,-0.8100078068264622
-257.48320758438837,-1.1218402306461435,-3.23174304701832,-2.5192098819553594,12.212452232350133,-0.1487020442733834,-0.6662653038498869,-4.334678585843919,0.6340745801733163,-2.673191364359877
-257.58024524374287,-3.5723549171249718,-2.7522818973915593,-0.726219294815513,2.151145620882401,4.199872031634554,-4.536863038300563,-2.9141690938171347,-2.777326560422309,0.15348044905840197
-258.0420448578837,-0.03209940484689121,-5.241279805851977,-3.3469362794376525,4.592628446417064,-1.4518338002752451,-2.6024842848925744,9.058633741031903,-10.493680285710237,-4.731955587676054
-257.7813920903262,0.05860748976384466,-4.770749544741849,-2.766426823160202,4.128044492910021,-1.2788215220986026,-2.6320156456308132,9.621686448165333,-10.282181570088047,-4.519630862041195
-257.4111410786213,0.53208340021085,-5.878783977360773,3.5224101456276915,7.994481709588961,-0.7204938619912424,-6.200282524166045,-0.37047279971389746,-2.392586391553064,-4.958508446109203
-257.3581533143184,-0.14366593539335878,-5.1390855543808325,2.721589484048221,8.023005613256581,-0.8153043525962635,-6.740520428390478,-0.6896190144474715,-1.8617046300974744,-3.865706964617715
-258.52236563598893,-0.6571656946964064,1.5019806413573265,-3.3433366511053357,4.21200952378364,1.2122047924735417,4.656339435858236,0.6912461922595039,2.197780359279384,-5.335943348666412
-258.2716431810139,-2.1001485014684063,3.7866390820090334,-5.956233273973738,12.133109640285937,-5.474418063690865,0.749755132457053,1.6825635032580923,4.076670828024673,-2.836092631026523
-257.4849123264698,-0.6916741557003784,-1.6719925802196014,-5.90347507854792,15.318429114907282,-6.750191990180954,-3.3218822492048123,3.784589981950941,-1.3867057280649462,-5.3032944226496
-258.7614172895757,0.4729721284459252,-13.179748978217003,2.8878274959322385,2.5816039477035044,-0.49688319875544223,2.1579719565280455,0.7334267044716796,3.401084987650062,1.8000456891232175
-256.93862674790904,-0.07506617133902627,16.995042224710833,2.2735774202801387,-5.8323103668162375,2.7305511838985934,4.146297827332019,0.44832078414936966,-7.1821377945213785,-2.461879304558991
-257.9633028563047,1.1077963250990626,-17.019797325005026,1.9518201783484197,6.416578401048254,-6.5316145249504505,2.819334535146554,1.118791950009686,0.30818665294200426,-1.5623245764502438
-257.8415841695683,1.4482198632345977,-16.20624783598855,1.9537661400169526,6.414122800918759,-6.80235295430705,2.854330604632373,0.8361339123790658,0.13416141448294827,-0.9037331440319968
-257.42520912598235,3.3308357133290767,-13.0430536874981,-5.613090296743854,13.771588804317139,-9.727532866792158,7.7613184741449315,-3.584317285379507,2.3599112950844328,-1.7922006290144186
-257.9076550844704,1.0294698003418976,-4.998431320727591,-5.532196247620416,15.176459614285898,-1.6670396844706539,-1.258879533564184,3.9922551952811114,5.734665143431836,-2.8394686655026256
-261.3022155184402,1.4980400873983308,-0.14556374031964991,-0.09449519331907198,-3.641981752720203,-0.915169290770774,0.2690744047528064,1.0255224462054648,-1.8393794332222464,0.7591796225151133
